coordinatedMailingId,customerPersonId,isPrimary,firstName,lastName,fullName,addressLine1,city,state,zip,country,organizationNameForMailing,asset1,asset2,dropDate,pdfName,phoneNumber,planType
18896120,18896120,True,FirstName22,LastName22,FirstName22 LastName22,22 address,Bethpage,NY,11714,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",18896120_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
18899409,18899409,True,FirstName27,LastName27,FirstName27 LastName27,27 address,Saint Cloud,FL,34771,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",18899409_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
18903443,18903443,True,FirstName52,LastName52,FirstName52 LastName52,52 address,Lester,PA,19029,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",18903443_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
18905650,18905650,True,FirstName24,LastName24,FirstName24 LastName24,24 address,Dumfries,VA,22026,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",18905650_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
18905757,18905757,True,FirstName23,LastName23,FirstName23 LastName23,23 address,Homestead,FL,33032,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",18905757_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
18909929,18909929,True,FirstName37,LastName37,FirstName37 LastName37,37 address,Millwood,VA,22646,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",18909929_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
18911101,18911101,True,FirstName45,LastName45,FirstName45 LastName45,45 address,Owasso,OK,74055,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",18911101_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
18911693,18911693,True,FirstName36,LastName36,FirstName36 LastName36,36 address,Burbank,IL,60459,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",18911693_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
18915733,18915733,True,FirstName53,LastName53,FirstName53 LastName53,53 address,ROCKAWAY PARK,NY,11694,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",18915733_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
18916852,18916852,True,FirstName25,LastName25,FirstName25 LastName25,25 address,Mesa,AZ,85213,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",18916852_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
18917341,18917341,True,FirstName19,LastName19,FirstName19 LastName19,19 address,CARROLLTON,TX,75007,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",18917341_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
18919258,18919258,True,FirstName26,LastName26,FirstName26 LastName26,26 address,ROCK HILL,SC,29730,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",18919258_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
18920260,18920260,True,FirstName33,LastName33,FirstName33 LastName33,33 address,DOUGLASVILLE,GA,30135,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",18920260_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
18921293,18921293,True,FirstName35,LastName35,FirstName35 LastName35,35 address,Fernandina Beach,FL,32034,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",18921293_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
18921362,18921362,True,FirstName34,LastName34,FirstName34 LastName34,34 address,YORK,PA,17406,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",18921362_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
18922442,18922442,True,FirstName41,LastName41,FirstName41 LastName41,41 address,Bartonville,TX,76226,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",18922442_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
18923724,18923724,True,FirstName51,LastName51,FirstName51 LastName51,51 address,STAFFORD,VA,22554,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",18923724_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
18924509,18924509,True,FirstName38,LastName38,FirstName38 LastName38,38 address,Summerfield,NC,27358,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",18924509_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
18938051,18938051,False,FirstName235,LastName235,FirstName235 LastName235,235 address,Williamsburg,VA,23188,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",18938051_13103615_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
18953851,18953851,False,FirstName234,LastName234,FirstName234 LastName234,234 address,Orlando,FL,32817,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",18953851_13103615_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
18955730,18955730,True,FirstName362,LastName362,FirstName362 LastName362,362 address,MCKINNEY,TX,75071,USA,Texas Instruments,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",18955730_13103689_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
18969211,18969211,True,FirstName241,LastName241,FirstName241 LastName241,241 address,Ocala ,FL,34480,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-LM-2021,"December 03, 2021",18969211_13103936_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
18970142,18970142,True,FirstName226,LastName226,FirstName226 LastName226,226 address,Clifton ,TX,76634,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-LM-2021,"December 03, 2021",18970142_13103615_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
18992044,18992044,True,FirstName75,LastName75,FirstName75 LastName75,75 address,CAMARILLO,CA,93010,USA,Bayer,U1C-EG-DV-2021,U1C-EG-CL-BAYER-2021,"December 03, 2021",18992044_13103195_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19053934,19053934,True,FirstName300,LastName300,FirstName300 LastName300,300 address,HOUSTON,TX,77036,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19053934_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19053934,19072036,False,FirstName314,LastName300,FirstName314 LastName300,300 address,HOUSTON,TX,77036,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19072036_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19078118,19078118,True,FirstName237,LastName237,FirstName237 LastName237,237 address,Endicott,NY,13760,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19078118_13103615_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19120254,19120254,True,FirstName3,LastName3,FirstName3 LastName3,3 address,Gurnee,IL,60031,USA,Allstate,U1C-EG-DV-2021,U1C-EG-CL-ALLSTATE-Rev1-2021,"December 03, 2021",19120254_13102876_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19132517,19132517,True,FirstName215,LastName215,FirstName215 LastName215,215 address,Clermont,FL,34715,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19132517_13103936_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19132536,19132536,True,FirstName109,LastName109,FirstName109 LastName109,109 address,Wilmington,DE,19808,USA,Corteva Agriscience,U1C-EG-DV-2021,U1C-EG-CL-CORTEVA-2021,"December 03, 2021",19132536_13103214_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19132536,19132657,False,FirstName245,LastName109,FirstName245 LastName109,109address,Wilmington,DE,19808,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19132657_13103936_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19135875,19135875,False,FirstName80,LastName80,FirstName80 LastName80,80 address,Ellicott City,MD,21043,USA,Bloomberg INDG,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19135875_13102923_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19135931,19135931,True,FirstName117,LastName117,FirstName117 LastName117,117 address,HOUSTON,TX,77070,USA,Disney,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19135931_13104315_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19135945,19135945,True,FirstName114,LastName114,FirstName114 LastName114,114 address,CROSBY,TX,77532,USA,Disney,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19135945_13104315_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19135947,19135947,True,FirstName124,LastName124,FirstName124 LastName124,124 address,SUGAR LAND,TX,77478,USA,Disney,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19135947_13104315_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19135948,19135948,True,FirstName127,LastName127,FirstName127 LastName127,127 address,HOUSTON,TX,77006,USA,Disney,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19135948_13104315_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19149313,19149313,False,FirstName74,LastName74,FirstName74 LastName74,74 address,Elkhart,IN,46514,USA,Bayer,U1C-EG-DV-2021,U1C-EG-CL-BAYER-2021,"December 03, 2021",19149313_13103195_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19170086,19170086,True,FirstName358,LastName358,FirstName358 LastName358,358 address,Abilene,TX,79602,USA,TCU,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19170086_13103314_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, and Part D prescription drug"
19173487,19173487,True,FirstName250,LastName250,FirstName250 LastName250,250 address,Southfield,MI,48034,USA,McKesson Corporation,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19173487_13103812_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19194544,19194544,False,FirstName233,LastName233,FirstName233 LastName233,233 address,Endicott,NY,13760,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19194544_13103615_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19234388,19234388,True,FirstName255,LastName255,FirstName255 LastName255,255 address,Sparks,NV,89441,USA,NV Energy,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19234388_13103560_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19234609,19234609,True,FirstName283,LastName283,FirstName283 LastName283,283 address,Waterville,OH,43566,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19234609_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19235805,19235805,False,FirstName217,LastName217,FirstName217 LastName217,217 address,FREMONT,CA,94539,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-LM-2021,"December 03, 2021",19307241_13103936_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19235911,19235911,False,FirstName357,LastName357,FirstName357 LastName357,357 address,Arlington,TX,76015,USA,TCU,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19235911_13103314_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, and Part D prescription drug"
19236512,19236512,False,FirstName269,LastName269,FirstName269 LastName269,269 address,RENO,NV,89506,USA,Nevada Public Employees' Benefits Program,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19236513_13103006_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19237380,19237380,True,FirstName192,LastName192,FirstName192 LastName192,192 address,CAMDEN,NJ,8105,USA,Jefferson,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19237380_13104526_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19239226,19239226,True,FirstName198,LastName198,FirstName198 LastName198,198 address,PHILADELPHIA,PA,19148,USA,Jefferson,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19239226_13104526_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19245090,19245090,True,FirstName136,LastName136,FirstName136 LastName136,136 address,DULUTH,GA,30096,USA,Emory University and Emory Healthcare (Emory),U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19245090_13103502_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19245722,19245722,False,FirstName277,LastName277,FirstName277 LastName277,277 address,Ranchos Palos Verdes,CA,90275,USA,Northrop Grumman Corporation,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19245722_13103476_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19245771,19245771,True,FirstName184,LastName184,FirstName184 LastName184,184 address,New York,NY,10025,USA,JPMorgan Chase,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19245771_13103548_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19246240,19246240,True,FirstName228,LastName228,FirstName228 LastName228,228 address,Fort Worth,TX,76131,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-LM-2021,"December 03, 2021",19246240_13103936_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19246401,19246401,False,FirstName249,LastName249,FirstName249 LastName249,249 address,Canyon Lake,CA,92587,USA,Mary Kay,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19246401_13103832_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19246540,19246540,True,FirstName183,LastName183,FirstName183 LastName183,183 address,Brooklyn,NY,11226,USA,JPMorgan Chase,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19246540_13103548_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19246651,19246651,True,FirstName98,LastName98,FirstName98 LastName98,98 address,TIMBERLAKE,OH,44095,USA,Citizens,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19246651_13103492_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19247795,19247795,True,FirstName396,LastName396,FirstName396 LastName396,396 address,Memphis,TN,38116,USA,Yum! Brands,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19247795_13103549_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19255254,19255254,True,FirstName319,LastName319,FirstName319 LastName319,319 address,Pittsburgh,PA,15229,USA,PNC,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19255254_13103361_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19255275,19255275,True,FirstName327,LastName327,FirstName327 LastName327,327 address,Salem,OR,97304,USA,PepsiCo Inc.,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19255275_13103506_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19255922,19255922,True,FirstName223,LastName223,FirstName223 LastName223,223 address,FORT WORTH,TX,76108,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-LM-2021,"December 03, 2021",19255922_13103615_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19255944,19255944,True,FirstName372,LastName372,FirstName372 LastName372,372 address,GOLETA,CA,93117,USA,Wells Fargo,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19255944_13103979_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19256551,19256551,True,FirstName87,LastName87,FirstName87 LastName87,87 address,Wilmington,DE,19805,USA,Christiana Care,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19256551_13103822_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19259154,19259154,True,FirstName262,LastName262,FirstName262 LastName262,262 address,Reno,NV,89509,USA,NV Energy,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19259154_13103560_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19261866,19261866,False,FirstName147,LastName147,FirstName147 LastName147,147 address,PINEHURST,NC,28374,USA,General Dynamics,U1C-EG-DV-2021,691593-110620-GD-ENROLLU1C-EG-CL_4-2021,"December 03, 2021",19261866_13103454_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19262280,19262280,True,FirstName181,LastName181,FirstName181 LastName181,181 address,Bear ,DE,19701,USA,JPMorgan Chase,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19262280_13103548_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19262289,19262289,True,FirstName57,LastName57,FirstName57 LastName57,57 address,RIVER FALLS,WI,54022,USA,Andersen Corporation,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19262289_13103339_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19264311,19264311,True,FirstName259,LastName259,FirstName259 LastName259,259 address,Sparks,NV,89436,USA,NV Energy,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19264311_13103560_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19269120,19269120,True,FirstName182,LastName182,FirstName182 LastName182,182 address,Grove City,OH,43123,USA,JPMorgan Chase,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19269120_13103548_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19269475,19269475,True,FirstName67,LastName67,FirstName67 LastName67,67 address,PLEASANT VIEW,UT,84414,USA,Autoliv,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19269475_13103589_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19270045,19270045,False,FirstName155,LastName155,FirstName155 LastName155,155 address,Kennewick,WA,99336,USA,Hanford Employee Welfare Trust,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19286999_13102959_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19271515,19271515,True,FirstName246,LastName246,FirstName246 LastName246,246 address,Valenzia,CA,91354,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-LM-2021,"December 03, 2021",19271515_13103936_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19272747,19272747,False,FirstName261,LastName261,FirstName261 LastName261,261 address,Winnemucca,NV,89445,USA,NV Energy,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19272747_13103560_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19276918,19276918,True,FirstName100,LastName100,FirstName100 LastName100,100 address,BRISTOL,CT,6010,USA,Citizens,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19276918_13103492_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19279819,19279819,True,FirstName66,LastName66,FirstName66 LastName66,66 address,El Cajon,CA,92019,USA,Auto Club Enterprises,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19279819_13104005_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19287815,19287815,True,FirstName173,LastName173,FirstName173 LastName173,173 address,Doswell ,VA,23047,USA,JPMorgan Chase,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19287815_13103548_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19289004,19289004,True,FirstName4,LastName4,FirstName4 LastName4,4 address,East Moriches,NY,11940,USA,Allstate,U1C-EG-DV-2021,U1C-EG-CL-ALLSTATE-Rev1-2021,"December 03, 2021",19289004_13102876_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19290119,19290119,False,FirstName232,LastName232,FirstName232 LastName232,232 address,SMYRNA,GA,30080,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19290119_13103615_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19301113,19301113,True,FirstName169,LastName169,FirstName169 LastName169,169 address,Milwaukee,WI,53210,USA,JPMorgan Chase,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19301113_13103548_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19301559,19301559,False,FirstName211,LastName211,FirstName211 LastName211,211 address,Pleasanton,CA,94588,USA,Lawrence Livermore National Security (Formerly known as Lawrence Livermore National Laboratory),U1C-EG-NODV-2021,U1C-EG-CL-2021,"December 03, 2021",19301627_13102817_U1C-EG-NODV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, and Part D prescription drug"
19301877,19301877,True,FirstName137,LastName137,FirstName137 LastName137,137 address,Decatur,GA,30034,USA,Emory University and Emory Healthcare (Emory),U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19301877_13103502_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19303198,19303198,True,FirstName307,LastName307,FirstName307 LastName307,307 address,Dayton,OH,45403,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19303198_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19306726,19306726,True,FirstName78,LastName78,FirstName78 LastName78,78 address,Berkeley,CA,94703,USA,Bayer,U1C-EG-DV-2021,U1C-EG-CL-BAYER-2021,"December 03, 2021",19306726_13103195_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19306941,19306941,True,FirstName224,LastName224,FirstName224 LastName224,224 address,CARROLTON,GA,30117,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-LM-2021,"December 03, 2021",19306941_13103615_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19306993,19306993,True,FirstName2,LastName2,FirstName2 LastName2,2 address,KNIGHTSTOWN,IN,46148,USA,3M,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19306993_13105022_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307137,19307137,False,FirstName107,LastName107,FirstName107 LastName107,107 address,Millwood,WV,25262,USA,"Constellium Rolled Products Ravenswood, LLC",U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19307137_13103402_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307167,19307167,True,FirstName218,LastName218,FirstName218 LastName218,218 address,MANASSAS,VA,20108,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-LM-2021,"December 03, 2021",19307167_13103936_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
